review,label
"IPhone 5s does not need a reveiw, all I'll talk about is amazon and it's vendors.Order from seller gabbardeals.com if there is not much price diff from other sellers.Never every buy from Gadget Direct, they are not worth it, they don't respect there customer, the product was super delayed, was meant as a gift for somebody on his b'day, while placing the order the estimated deliver date was 11th October, b'day was 13th, I received the phone on 14th, that too after chasing them and following them like crAzy!Order was placed on 6th October, who in the world waits so much for a new phone?They have no courtesy at all, say big no to Gadget direct, and make sure your product is sent by Amazon Transport Service and not by blue dart, blue dart, was the courier company which delayed the product.About phone a brief!Price: 34,240 and 34,282 (5th and 6th October 2014)Features: best in classTouch: superbTouch ID/fingerprint scan: far better than expected.Battery is really nice as compared to Samsung and other androids.Online Video streaming is amazing.Phone is a value for money.Max price to buy this phone should not be more than 38k.",0.0
"I was sceptical about this phones as I lend my ear to many who advised this could be a left out piece or refurbished... Trusted Amazon and I was rewarded for my faith.About the phone : I was previously using Nokia Lumia and this a big shift and enjoying ever aspect of Apple touch, what pushed me to buy is when I learnt that Apple still provides update and all kind of support for this model.What people said to me which turn out to be false:Apple phone has network issue regardless of which network u choose.Battery issue, won't last long enough.Won't get good free apps( best free apps).It's overpriced ( best phone in its price range).",1.0
Product worked for 2 days and suddenly stop working. Blue screen blinking issues  with apple logo on screen. Added for replacement and got new Product in 48 Hours. Thanks to amazon to replace new product in just 48 hours. New product working good and return old one,1.0
Everything about this phone was fantastic till 43 days but then it crashed one day!! started issue of continuous re-starting and then died!!Now have to take it to service center!!,0.0
"I ordered iphone 5s from amazon but I am very dissatisfied, its not even 6 months and the charger of the phone is already not working. Also, I have started experiencing that my phone has started hanging. With all these experiences I am expecting it to be a fake product.",0.0
The product was defective was hvng software. n battery back up too poor hve to charge 200% battery per day.i was facing dis prob within 2 days  of purchase. said amazon to replace the product bt as expected dey showed their true face. plz any one who s buying any product plz dont go with amazon its such a bad online shopping website.,0.0
"Before purchasing I was quiet confused about the originality of the product. Thanks to Amazon, as always it has delivered original quality product.Obviously it's an iPhone, no comments required to describe it.",1.0
"Its awsome phone , with great camera and retina display. Even amazon is a safe place to purchase costly things. Just got my gold iPhone 5s frome amazon in awsome condition ????????????",1.0
"Thanks to Amazon for delivery in time- FIVE *****product specifications and newness- FIVE *****The Product MOC and Strength and Ease of operation - 4 inch Size , Metal Body, battery life, Four ****The Basic features and over secrecy the Apps not working compared to Android platform ( not being able to Record calls, No Truecaller works during incoming calls.. and many more) Two Star**The way Mac is using Intel Processor, I wish One day in future Both MAC and Android shakes hands together and give their best to each other and the complete global smartfone users, ANDROID is far too better than iOS",1.0
Complete disaster. Observed in the first call made with the phone that person on the other side could not hear anything while I kept my phone speaker on.It’s a failure of primary function. When asked Amazon to replace the faulty phone they declined the same & asked to contact the Apple store.. It is clearly a faulty product and should be replaced immediately .Amazon not ready to take ownership.Strongly recommend not to purchase I phone from Amazon…….,0.0
"Bought this phone on march 2015. Till now, no issue with the performance. Came with the original box and packing was tight and secure. Happy with the purchase. Go for it if you want to own a stylish phone, with all smart features. No compromise on styling and design.No wonder cloudtail is standing out to be the top seller in amazon. Thanks for your service and happy with the purchase.!!",1.0
"Its been almost a month since I start using this mobile . I got it at very low price @ offer but always had a doubt whether I'll be delivered  a genuine product at such a low price . But I believed Amazon and placed an order. And as usual Amazon kept my trust and I got a brand new original iphone as it got exact 365 days onsite warranty on the first day I first switched it on.Coming to mobile , it is awesome and works very fine. I just loved it. Just go for it if you want to have an iphone in your pocket at reasonable budget.",1.0
"there is no problem in the phone i got my delivery of phone yesteday no issues in the phone i got march 2016 production phone , the phone heats up a little while charging nut that alright ,camera works best, the box contains iphone 5s ,earpods , adapter and a usb cable ,there is also a tool within the box for sim card there is a manual in the box and 2 iphone stikers the phone was packed very well i have one complait to amazon that plz give bubble wrap instead of the new thing which u giving i ordered an induction cooker with the iphone and iphone was in a corner no issues with the phone best buy is from technokart",1.0
"When we buy an iPhone we know what we want and are getting, so I'll keep my review focused on the Amazon.in product experience as that's what most people are concerned about (for Amazon fulfilled iPhone, for something so expensive unless it's from Croma etc, going for anything not Amazon fulfilled isn't wise!).- Product was from Apple India, and imported about two months prior to my purchase, with all relevant stickers and packaging intact. Both external and internal packing appeared to be original with no tampering.- Product was not registered currently to anyone, a check on Apple's warranty checker allowed me to verify that.- Was able to register the phone through iTunes and immediate warranty activation happened, and a check on Apple's warranty checker allowed me to do that.- Pre-installed OS was iOS 8.1 (for a Jan15 manufactured device)- Did a recall check, and according to the Apple site this Serial number did not have those defects (battery, sleep/wake button) that impacted devices from last year- Delivery (in Metro) under 48 hours including a Sunday- As I was changing my phone from iPhone 4 to iPhone 5s, I had to get a nano SIM to replace my micro SIM (four hour activation process)- Seamless data backup and restore from my old phone running iOS7 running iOS 7.1.2 to this- For the first hour or so, there was a lot of heat from the back of the phone compared to my iPhone 4 and I was wondering if that was normal, but that problem went away.- Tax invoice came with delivery, seller on Amazon.in was Gadgetdirect",1.0
